Ensembl_gene_id	p53_mock_2
ENSMUSG00000048967	13
ENSMUSG00000001134	385
ENSMUSG00000073910	542
ENSMUSG00000030149	512
ENSMUSG00000051022	523
ENSMUSG00000021131	547
ENSMUSG00000039771	822
ENSMUSG00000045005	392
ENSMUSG00000031983	233
ENSMUSG00000028322	676
ENSMUSG00000023349	1559
ENSMUSG00000019997	34
ENSMUSG00000022462	5430
ENSMUSG00000022003	567
ENSMUSG00000027195	1205
ENSMUSG00000003190	722
ENSMUSG00000000275	5376
ENSMUSG00000073600	157
ENSMUSG00000041915	1951
ENSMUSG00000028223	737
ENSMUSG00000027210	174
ENSMUSG00000023104	3616
ENSMUSG00000062758	10
ENSMUSG00000040813	690
ENSMUSG00000023186	966
ENSMUSG00000000001	3906
ENSMUSG00000030788	2150
ENSMUSG00000024968	55
ENSMUSG00000030612	495
ENSMUSG00000006599	1723
ENSMUSG00000027018	1077
ENSMUSG00000032243	40
ENSMUSG00000076607	435
ENSMUSG00000024099	1638
ENSMUSG00000006345	41
ENSMUSG00000022677	767
ENSMUSG00000025157	616
ENSMUSG00000025572	2984
ENSMUSG00000037902	7873
ENSMUSG00000027907	973
ENSMUSG00000029275	177
ENSMUSG00000025428	12553
ENSMUSG00000005656	1914
ENSMUSG00000060429	98
ENSMUSG00000060794	22
ENSMUSG00000033633	117
ENSMUSG00000032965	119
ENSMUSG00000020752	3244
ENSMUSG00000028958	440
ENSMUSG00000107062	5
ENSMUSG00000029616	5529
ENSMUSG00000050248	14
ENSMUSG00000030867	164
ENSMUSG00000090066	0
ENSMUSG00000026111	919
ENSMUSG00000043881	993
ENSMUSG00000078762	1334
ENSMUSG00000012187	25
ENSMUSG00000004642	2841
ENSMUSG00000097239	44
ENSMUSG00000024856	1523
ENSMUSG00000023015	706
ENSMUSG00000026944	2235
ENSMUSG00000020358	5816
ENSMUSG00000032109	184
ENSMUSG00000031523	588
ENSMUSG00000035764	767
ENSMUSG00000034832	7670
ENSMUSG00000027852	3377
ENSMUSG00000037995	224
ENSMUSG00000048827	308
ENSMUSG00000071516	1537
ENSMUSG00000034673	1378
ENSMUSG00000050930	244
ENSMUSG00000025008	373
ENSMUSG00000035337	483
ENSMUSG00000082938	89
ENSMUSG00000017999	2638
ENSMUSG00000050014	34
ENSMUSG00000041264	3425
ENSMUSG00000022821	2
ENSMUSG00000031627	6062
ENSMUSG00000059149	5552
ENSMUSG00000000402	155
ENSMUSG00000026482	2671
ENSMUSG00000005621	6503
ENSMUSG00000045237	235
ENSMUSG00000005374	1105
ENSMUSG00000066621	3036
ENSMUSG00000044006	2
ENSMUSG00000078780	138
ENSMUSG00000033161	5671
ENSMUSG00000030161	342
ENSMUSG00000021959	3563
ENSMUSG00000028671	223
ENSMUSG00000032050	3942
ENSMUSG00000059493	82
ENSMUSG00000032086	1241
ENSMUSG00000028195	4
ENSMUSG00000076655	837
ENSMUSG00000020804	84
ENSMUSG00000021326	2547
ENSMUSG00000065990	1144
ENSMUSG00000082382	2
ENSMUSG00000036817	2422
ENSMUSG00000090035	1719
ENSMUSG00000035158	239
ENSMUSG00000018322	3291
ENSMUSG00000041530	3389
ENSMUSG00000051682	2047
ENSMUSG00000027671	1696
ENSMUSG00000039725	734
ENSMUSG00000022894	36
ENSMUSG00000004798	2704
ENSMUSG00000031492	143
ENSMUSG00000059854	4
ENSMUSG00000026656	5728
ENSMUSG00000078611	0
ENSMUSG00000028557	862
ENSMUSG00000024180	663
ENSMUSG00000049313	27355
ENSMUSG00000024007	984
ENSMUSG00000073435	409
ENSMUSG00000042271	289
ENSMUSG00000025323	3407
ENSMUSG00000021708	493
ENSMUSG00000031530	590
ENSMUSG00000024451	187
ENSMUSG00000043157	31
ENSMUSG00000051674	384
ENSMUSG00000051950	261
ENSMUSG00000043932	162
ENSMUSG00000105096	223
ENSMUSG00000096580	20
ENSMUSG00000052415	4
ENSMUSG00000030541	813
ENSMUSG00000000263	4
ENSMUSG00000031349	353
ENSMUSG00000046442	722
ENSMUSG00000051232	627
ENSMUSG00000024068	1801
ENSMUSG00000052565	2499
ENSMUSG00000032459	624
ENSMUSG00000036323	4419
ENSMUSG00000048483	11
ENSMUSG00000024124	147
ENSMUSG00000024317	861
ENSMUSG00000060376	918
ENSMUSG00000049321	155
ENSMUSG00000025592	54
ENSMUSG00000026836	33
ENSMUSG00000009863	2072
ENSMUSG00000045929	137
ENSMUSG00000032661	1084
ENSMUSG00000068732	1404
ENSMUSG00000031024	237
ENSMUSG00000003585	72
ENSMUSG00000082149	266
ENSMUSG00000033220	16606
ENSMUSG00000032549	252
ENSMUSG00000026586	116
ENSMUSG00000101024	27
ENSMUSG00000002617	549
ENSMUSG00000049741	34
ENSMUSG00000021556	1006
ENSMUSG00000020375	2102
ENSMUSG00000103981	0
ENSMUSG00000041220	291
ENSMUSG00000026960	686
ENSMUSG00000028719	2407
ENSMUSG00000032116	4192
ENSMUSG00000025260	651
ENSMUSG00000082926	13
ENSMUSG00000096351	73
ENSMUSG00000047003	287
ENSMUSG00000092036	21
ENSMUSG00000052353	77
ENSMUSG00000060073	2764
ENSMUSG00000055053	702
ENSMUSG00000082865	12
ENSMUSG00000029390	4144
ENSMUSG00000019777	1864
ENSMUSG00000048170	3995
ENSMUSG00000075266	59
ENSMUSG00000090019	6806
ENSMUSG00000028568	1485
ENSMUSG00000053730	276
ENSMUSG00000036192	269
ENSMUSG00000096808	5335
ENSMUSG00000032563	1489
ENSMUSG00000027132	622
ENSMUSG00000022584	1132
ENSMUSG00000020017	76
ENSMUSG00000015575	2292
ENSMUSG00000031907	664
ENSMUSG00000038264	1161
ENSMUSG00000026176	3628
ENSMUSG00000034353	36
ENSMUSG00000042590	1599
ENSMUSG00000024851	3535
ENSMUSG00000069303	370
ENSMUSG00000094501	15
ENSMUSG00000029387	994
ENSMUSG00000045140	427
ENSMUSG00000033721	1408
ENSMUSG00000060206	24
ENSMUSG00000022391	2282
ENSMUSG00000072582	870
ENSMUSG00000001131	6
ENSMUSG00000081593	8
ENSMUSG00000026127	2460
ENSMUSG00000021806	121
ENSMUSG00000048251	331
ENSMUSG00000056962	1827
ENSMUSG00000076652	624
ENSMUSG00000109516	420
ENSMUSG00000042079	17476
ENSMUSG00000009630	838
ENSMUSG00000028029	1473
ENSMUSG00000035448	2218
ENSMUSG00000037376	1236
ENSMUSG00000048856	31
ENSMUSG00000049960	877
ENSMUSG00000029426	3592
ENSMUSG00000034116	7863
ENSMUSG00000047193	1327
ENSMUSG00000042726	2849
ENSMUSG00000013974	74
ENSMUSG00000108218	1072
ENSMUSG00000020571	5100
ENSMUSG00000076605	557
ENSMUSG00000019487	187
ENSMUSG00000019948	406
ENSMUSG00000094345	872
ENSMUSG00000104452	1088
ENSMUSG00000029337	53
ENSMUSG00000010721	180
ENSMUSG00000049164	3354
ENSMUSG00000029518	1828
ENSMUSG00000005103	16104
ENSMUSG00000037341	5561
ENSMUSG00000035351	287
ENSMUSG00000030798	23489
ENSMUSG00000029512	1016
ENSMUSG00000069814	23
ENSMUSG00000042608	1251
ENSMUSG00000027637	1083
ENSMUSG00000060090	3264
ENSMUSG00000036168	104
ENSMUSG00000108772	22
ENSMUSG00000020876	2328
ENSMUSG00000025482	18
ENSMUSG00000006288	1684
ENSMUSG00000030983	1170
ENSMUSG00000030703	141
ENSMUSG00000085513	1
ENSMUSG00000043683	3964
ENSMUSG00000029212	101
ENSMUSG00000076580	960
ENSMUSG00000051256	605
ENSMUSG00000022070	465
ENSMUSG00000042903	1208
ENSMUSG00000028031	65
ENSMUSG00000042228	21266
ENSMUSG00000028409	3184
ENSMUSG00000033060	187
ENSMUSG00000020589	3101
ENSMUSG00000089682	597
ENSMUSG00000027398	435
ENSMUSG00000050035	48
ENSMUSG00000025228	3385
ENSMUSG00000052712	2245
ENSMUSG00000032679	166
ENSMUSG00000005968	126
ENSMUSG00000038225	1405
ENSMUSG00000034854	650
ENSMUSG00000039236	463
ENSMUSG00000024067	439
ENSMUSG00000025612	1586
ENSMUSG00000046634	7
ENSMUSG00000034601	1534
ENSMUSG00000076576	829
ENSMUSG00000105124	5
ENSMUSG00000083282	86
ENSMUSG00000025503	4127
ENSMUSG00000028948	2154
ENSMUSG00000046519	1448
ENSMUSG00000042439	596
ENSMUSG00000014470	987
ENSMUSG00000009090	3521
ENSMUSG00000047767	6491
ENSMUSG00000062825	21273
ENSMUSG00000039349	79
ENSMUSG00000074794	3223
ENSMUSG00000080712	97
ENSMUSG00000019467	42
ENSMUSG00000067365	1046
ENSMUSG00000080976	29
ENSMUSG00000094322	404
ENSMUSG00000070601	309
ENSMUSG00000090659	317
ENSMUSG00000029213	2296
ENSMUSG00000009731	79
ENSMUSG00000040310	197
ENSMUSG00000099398	112
ENSMUSG00000047181	149
ENSMUSG00000048027	165
ENSMUSG00000029832	796
ENSMUSG00000081212	27
ENSMUSG00000024387	1675
ENSMUSG00000018599	420
ENSMUSG00000022901	2696
ENSMUSG00000023873	187
ENSMUSG00000018476	1631
ENSMUSG00000028426	4850
ENSMUSG00000105204	9
ENSMUSG00000049493	83
ENSMUSG00000031755	586
ENSMUSG00000018830	26
ENSMUSG00000020399	203
ENSMUSG00000038859	121
ENSMUSG00000074513	1241
ENSMUSG00000026436	10688
ENSMUSG00000096108	464
ENSMUSG00000023572	1699
ENSMUSG00000050379	7215
ENSMUSG00000017146	645
ENSMUSG00000090963	973
ENSMUSG00000057777	199
ENSMUSG00000042688	2056
ENSMUSG00000031974	1235
ENSMUSG00000034617	997
ENSMUSG00000022105	5610
ENSMUSG00000019843	2598
ENSMUSG00000076617	343388
ENSMUSG00000014301	168
ENSMUSG00000083856	4
ENSMUSG00000026303	93
ENSMUSG00000083943	53
ENSMUSG00000084283	233
ENSMUSG00000078153	2569
ENSMUSG00000032507	285
ENSMUSG00000021606	431
ENSMUSG00000041000	65
ENSMUSG00000030200	55
ENSMUSG00000000823	1889
ENSMUSG00000043535	12855
ENSMUSG00000045551	578
ENSMUSG00000044496	2049
ENSMUSG00000072621	343
ENSMUSG00000022757	980
ENSMUSG00000043079	43
ENSMUSG00000026307	1357
ENSMUSG00000099591	18
ENSMUSG00000036591	1404
ENSMUSG00000081451	126
ENSMUSG00000038150	747
ENSMUSG00000068299	242
ENSMUSG00000031375	97
ENSMUSG00000033295	28
ENSMUSG00000021997	32
ENSMUSG00000041444	411
ENSMUSG00000031730	750
ENSMUSG00000074166	1056
ENSMUSG00000021645	539
ENSMUSG00000019054	2048
ENSMUSG00000104074	44
ENSMUSG00000080720	155
ENSMUSG00000073889	347
ENSMUSG00000020189	7533
ENSMUSG00000042734	2
ENSMUSG00000041959	2548
ENSMUSG00000028826	2335
ENSMUSG00000046807	120
ENSMUSG00000026283	1937
ENSMUSG00000024953	1262
ENSMUSG00000084096	17
ENSMUSG00000042417	2
ENSMUSG00000021831	1054
ENSMUSG00000047712	110
ENSMUSG00000098176	205
ENSMUSG00000038206	1055
ENSMUSG00000075327	950
ENSMUSG00000034009	276
ENSMUSG00000028644	577
ENSMUSG00000032249	4650
ENSMUSG00000102301	70
ENSMUSG00000037318	13335
ENSMUSG00000047264	331
ENSMUSG00000027656	14
ENSMUSG00000090840	25
ENSMUSG00000021130	2
ENSMUSG00000060591	275
ENSMUSG00000045065	38
ENSMUSG00000034342	11160
ENSMUSG00000038250	4416
ENSMUSG00000049327	1426
ENSMUSG00000040520	2214
ENSMUSG00000043866	2956
ENSMUSG00000022504	20106
ENSMUSG00000051335	342
ENSMUSG00000029291	2100
ENSMUSG00000069135	1897
ENSMUSG00000028252	1198
ENSMUSG00000032572	20
ENSMUSG00000021669	3144
ENSMUSG00000029552	2353
ENSMUSG00000026207	56
ENSMUSG00000021832	1917
ENSMUSG00000084063	43
ENSMUSG00000109324	1562
ENSMUSG00000040396	1834
ENSMUSG00000035133	1374
ENSMUSG00000025395	604
ENSMUSG00000075227	389
ENSMUSG00000005362	3667
ENSMUSG00000032288	991
ENSMUSG00000023094	152
ENSMUSG00000020697	1948
ENSMUSG00000063931	1067
ENSMUSG00000021796	70
ENSMUSG00000071540	59
ENSMUSG00000020895	26
ENSMUSG00000020834	41
ENSMUSG00000040998	31
ENSMUSG00000030966	1840
ENSMUSG00000001018	1241
ENSMUSG00000005674	728
ENSMUSG00000074607	21
ENSMUSG00000033983	483
ENSMUSG00000090551	103
ENSMUSG00000016252	1707
ENSMUSG00000031066	1964
ENSMUSG00000083512	94
ENSMUSG00000058240	996
ENSMUSG00000032783	52
ENSMUSG00000079043	791
ENSMUSG00000039275	1813
ENSMUSG00000034653	2454
ENSMUSG00000031447	6457
ENSMUSG00000083435	429
ENSMUSG00000039183	812
ENSMUSG00000045045	18
ENSMUSG00000084319	5109
ENSMUSG00000094054	11
ENSMUSG00000000563	4096
ENSMUSG00000002265	48
ENSMUSG00000023272	1237
ENSMUSG00000057469	308
ENSMUSG00000030921	10698
ENSMUSG00000073842	0
ENSMUSG00000057657	12
ENSMUSG00000070713	22
ENSMUSG00000040855	80
ENSMUSG00000047045	2004
ENSMUSG00000036315	641
ENSMUSG00000109035	26
ENSMUSG00000062960	200
ENSMUSG00000053964	280
ENSMUSG00000087370	1572
ENSMUSG00000037818	1310
ENSMUSG00000007950	373
ENSMUSG00000036768	595
ENSMUSG00000027305	502
ENSMUSG00000031399	785
ENSMUSG00000033543	1710
ENSMUSG00000027752	1459
ENSMUSG00000032913	3084
ENSMUSG00000059565	31
ENSMUSG00000057411	929
ENSMUSG00000032997	329
ENSMUSG00000024236	2323
ENSMUSG00000046229	872
ENSMUSG00000000838	3164
ENSMUSG00000020140	278
ENSMUSG00000039231	995
ENSMUSG00000058260	74
ENSMUSG00000076545	593
ENSMUSG00000063659	6092
ENSMUSG00000076541	117
ENSMUSG00000054446	2
ENSMUSG00000022466	641
ENSMUSG00000069308	174
ENSMUSG00000073436	3112
ENSMUSG00000024098	1338
ENSMUSG00000002325	5132
ENSMUSG00000020308	285
ENSMUSG00000034354	8024
ENSMUSG00000079484	494
ENSMUSG00000090306	10
ENSMUSG00000037169	58
ENSMUSG00000021196	3006
ENSMUSG00000078897	164
ENSMUSG00000027978	144
ENSMUSG00000034189	2292
ENSMUSG00000000606	40
ENSMUSG00000028670	1455
ENSMUSG00000007867	21
ENSMUSG00000027999	414
ENSMUSG00000095101	22
ENSMUSG00000013160	1564
ENSMUSG00000073423	466
ENSMUSG00000024902	771
ENSMUSG00000020492	401
ENSMUSG00000026887	427
ENSMUSG00000005981	2645
ENSMUSG00000045767	3583
ENSMUSG00000006906	493
ENSMUSG00000019817	4
ENSMUSG00000023883	1303
ENSMUSG00000025265	17
ENSMUSG00000079639	36
ENSMUSG00000078141	21
ENSMUSG00000020801	178
ENSMUSG00000093867	34
ENSMUSG00000028771	799
ENSMUSG00000079104	1721
ENSMUSG00000102161	0
ENSMUSG00000020948	1501
ENSMUSG00000025736	936
ENSMUSG00000026571	1246
ENSMUSG00000055421	19
ENSMUSG00000041716	197
ENSMUSG00000092344	35
ENSMUSG00000026637	8148
ENSMUSG00000058670	275
ENSMUSG00000101986	70
ENSMUSG00000038151	516
ENSMUSG00000022587	38696
ENSMUSG00000047126	22512
ENSMUSG00000061371	984
ENSMUSG00000094870	2291
ENSMUSG00000012519	138
ENSMUSG00000015533	113
ENSMUSG00000073468	1800
ENSMUSG00000023949	21
ENSMUSG00000030325	195
ENSMUSG00000038733	9066
ENSMUSG00000025094	345
ENSMUSG00000040017	145
ENSMUSG00000040274	3209
ENSMUSG00000042613	5067
ENSMUSG00000075467	852
ENSMUSG00000025246	3208
ENSMUSG00000028693	2545
ENSMUSG00000059734	1135
ENSMUSG00000033863	208
ENSMUSG00000037942	303
ENSMUSG00000025461	32
ENSMUSG00000007656	1642
ENSMUSG00000079037	455
ENSMUSG00000036622	4917
ENSMUSG00000024824	1674
ENSMUSG00000042229	1080
ENSMUSG00000027341	896
ENSMUSG00000027361	1787
ENSMUSG00000046550	16
ENSMUSG00000021771	3165
ENSMUSG00000033557	2461
ENSMUSG00000098923	594
ENSMUSG00000041355	1330
ENSMUSG00000042851	1052
ENSMUSG00000038323	519
ENSMUSG00000028691	4886
ENSMUSG00000059810	1944
ENSMUSG00000028434	29
ENSMUSG00000047878	167
ENSMUSG00000021361	1191
ENSMUSG00000000617	132
ENSMUSG00000020873	907
ENSMUSG00000026205	11
ENSMUSG00000042737	423
ENSMUSG00000030341	371
ENSMUSG00000022323	373
ENSMUSG00000028402	22
ENSMUSG00000106248	28
ENSMUSG00000020919	3829
ENSMUSG00000019080	154
ENSMUSG00000041231	3338
ENSMUSG00000017057	370
ENSMUSG00000026805	19
ENSMUSG00000032715	14
ENSMUSG00000060600	454
ENSMUSG00000082433	56
ENSMUSG00000031875	356
ENSMUSG00000021265	96
ENSMUSG00000096617	0
ENSMUSG00000105573	22
ENSMUSG00000013089	540
ENSMUSG00000075590	29
ENSMUSG00000020388	59
ENSMUSG00000068579	9
ENSMUSG00000054920	1028
ENSMUSG00000034826	1261
ENSMUSG00000040048	1034
ENSMUSG00000068856	1142
ENSMUSG00000052688	131
ENSMUSG00000030339	164
ENSMUSG00000024369	486
ENSMUSG00000054988	38
ENSMUSG00000033589	605
ENSMUSG00000035890	684
ENSMUSG00000099719	32
ENSMUSG00000025289	668
ENSMUSG00000106831	636
ENSMUSG00000010047	191
ENSMUSG00000076548	70
ENSMUSG00000018543	15
ENSMUSG00000016918	44
ENSMUSG00000044018	508
ENSMUSG00000079852	123
ENSMUSG00000025872	824
ENSMUSG00000024743	121
ENSMUSG00000034190	1238
ENSMUSG00000074165	1050
ENSMUSG00000020709	674
ENSMUSG00000019738	283
ENSMUSG00000027074	496
ENSMUSG00000043872	1175
ENSMUSG00000031387	400
ENSMUSG00000109032	34
ENSMUSG00000025702	500
ENSMUSG00000079330	39
ENSMUSG00000022505	21
ENSMUSG00000029007	844
ENSMUSG00000024774	6
ENSMUSG00000044072	372
ENSMUSG00000078851	704
ENSMUSG00000021714	87
ENSMUSG00000027533	323
ENSMUSG00000089951	89
ENSMUSG00000001036	235
ENSMUSG00000033102	727
ENSMUSG00000000416	14
ENSMUSG00000072915	896
ENSMUSG00000031636	62
ENSMUSG00000052376	25
ENSMUSG00000020695	18
ENSMUSG00000043943	49
ENSMUSG00000081111	15
ENSMUSG00000004668	68
ENSMUSG00000086564	80
ENSMUSG00000096458	57
ENSMUSG00000044864	1065
ENSMUSG00000000876	795
ENSMUSG00000037846	97
ENSMUSG00000025350	202
ENSMUSG00000023832	367
ENSMUSG00000063458	68
ENSMUSG00000051184	269
ENSMUSG00000009350	110
ENSMUSG00000022040	43
ENSMUSG00000008384	439
ENSMUSG00000052658	44
ENSMUSG00000096844	122
ENSMUSG00000003559	705
ENSMUSG00000057626	0
ENSMUSG00000105977	0
ENSMUSG00000030165	169
ENSMUSG00000043432	660
ENSMUSG00000049882	244
ENSMUSG00000087207	39
ENSMUSG00000041895	185
ENSMUSG00000000530	288
ENSMUSG00000037499	165
ENSMUSG00000028713	17
ENSMUSG00000039217	512
ENSMUSG00000090225	104
ENSMUSG00000024672	656
ENSMUSG00000035969	57
ENSMUSG00000021732	19
ENSMUSG00000082503	151
ENSMUSG00000030551	127
ENSMUSG00000032065	12
ENSMUSG00000028238	47
ENSMUSG00000039954	60
ENSMUSG00000034117	14
ENSMUSG00000019429	27
ENSMUSG00000042662	0
ENSMUSG00000071176	245
ENSMUSG00000101963	240
ENSMUSG00000052293	194
ENSMUSG00000045404	269
ENSMUSG00000090110	216
ENSMUSG00000026437	68
ENSMUSG00000042816	91
ENSMUSG00000040158	302
ENSMUSG00000083771	18
ENSMUSG00000024371	471
ENSMUSG00000096638	503
ENSMUSG00000078570	79
ENSMUSG00000026414	36
ENSMUSG00000030336	604
ENSMUSG00000052736	277
ENSMUSG00000031028	274
ENSMUSG00000062372	1
ENSMUSG00000037216	147
ENSMUSG00000094491	116
ENSMUSG00000067750	2
ENSMUSG00000091732	62
ENSMUSG00000076499	5
ENSMUSG00000083555	43
ENSMUSG00000076676	112
ENSMUSG00000056679	22
ENSMUSG00000030350	17
ENSMUSG00000092181	41
ENSMUSG00000108367	35
ENSMUSG00000032258	288
ENSMUSG00000021974	207
ENSMUSG00000023367	213
ENSMUSG00000024184	30
ENSMUSG00000032641	221
ENSMUSG00000052369	291
ENSMUSG00000090602	6
ENSMUSG00000044641	131
ENSMUSG00000062480	150
ENSMUSG00000026725	24
ENSMUSG00000024480	343
ENSMUSG00000081811	63
ENSMUSG00000058932	11
ENSMUSG00000034145	1
ENSMUSG00000092021	22
ENSMUSG00000033910	78
ENSMUSG00000000301	22
ENSMUSG00000033213	7
ENSMUSG00000005131	11
ENSMUSG00000027331	397
ENSMUSG00000100522	41
ENSMUSG00000051669	68
ENSMUSG00000056508	43
ENSMUSG00000099655	8
ENSMUSG00000079415	89
ENSMUSG00000049109	364
ENSMUSG00000027800	61
ENSMUSG00000089817	12
ENSMUSG00000000686	113
ENSMUSG00000040856	4
ENSMUSG00000057914	49
ENSMUSG00000095779	0
ENSMUSG00000032207	204
ENSMUSG00000061603	28
ENSMUSG00000099423	29
ENSMUSG00000084353	23
ENSMUSG00000043155	18
ENSMUSG00000034810	24
ENSMUSG00000026573	24
ENSMUSG00000020974	262
ENSMUSG00000037140	8
ENSMUSG00000055003	42
ENSMUSG00000032691	157
ENSMUSG00000027082	194
ENSMUSG00000056718	80
ENSMUSG00000078238	14
ENSMUSG00000055485	384
ENSMUSG00000081984	10
ENSMUSG00000053044	175
ENSMUSG00000068373	71
ENSMUSG00000034557	274
ENSMUSG00000096175	120
ENSMUSG00000025927	91
ENSMUSG00000092358	9
ENSMUSG00000007122	11
ENSMUSG00000067860	0
ENSMUSG00000037060	17
ENSMUSG00000004044	26
ENSMUSG00000037709	39
ENSMUSG00000041912	122
ENSMUSG00000004891	5
ENSMUSG00000074899	127
ENSMUSG00000002565	231
ENSMUSG00000025489	52
ENSMUSG00000029312	167
ENSMUSG00000098900	31
ENSMUSG00000078452	21
ENSMUSG00000027204	45
ENSMUSG00000031842	270
ENSMUSG00000044814	16
ENSMUSG00000074930	10
ENSMUSG00000083219	18
ENSMUSG00000017007	132
ENSMUSG00000036131	12
ENSMUSG00000096549	27
ENSMUSG00000095609	15
ENSMUSG00000083587	64
ENSMUSG00000068101	64
ENSMUSG00000076575	42
ENSMUSG00000049092	352
ENSMUSG00000091713	0
ENSMUSG00000024501	67
ENSMUSG00000043017	22
ENSMUSG00000034573	121
ENSMUSG00000033170	43
ENSMUSG00000101389	113
ENSMUSG00000037712	29
ENSMUSG00000045664	142
ENSMUSG00000018740	198
ENSMUSG00000020656	106
ENSMUSG00000057836	105
ENSMUSG00000038349	212
ENSMUSG00000024667	269
ENSMUSG00000105727	10
ENSMUSG00000071771	37
ENSMUSG00000031442	160
ENSMUSG00000056427	80
ENSMUSG00000078180	42
ENSMUSG00000026175	12
ENSMUSG00000042363	94
ENSMUSG00000108052	39
ENSMUSG00000032245	194
ENSMUSG00000027579	120
ENSMUSG00000025893	208
ENSMUSG00000025255	1
ENSMUSG00000029279	47
ENSMUSG00000049336	3
ENSMUSG00000105275	30
ENSMUSG00000048424	24
ENSMUSG00000081052	5
ENSMUSG00000044328	165
ENSMUSG00000095029	7
ENSMUSG00000059401	17
ENSMUSG00000032380	47
ENSMUSG00000081723	40
ENSMUSG00000102051	19
ENSMUSG00000002992	27
ENSMUSG00000005950	70
ENSMUSG00000089996	14
ENSMUSG00000042763	58
ENSMUSG00000094627	36
ENSMUSG00000022309	30
ENSMUSG00000032454	0
ENSMUSG00000068745	5
ENSMUSG00000066189	8
ENSMUSG00000028527	4
ENSMUSG00000010538	116
ENSMUSG00000050199	52
ENSMUSG00000047462	158
ENSMUSG00000035783	31
ENSMUSG00000035262	52
ENSMUSG00000002769	41
ENSMUSG00000034472	85
ENSMUSG00000094786	54
ENSMUSG00000095993	21
ENSMUSG00000078773	95
ENSMUSG00000091318	101
ENSMUSG00000040957	37
ENSMUSG00000037628	65
ENSMUSG00000037349	160
ENSMUSG00000038473	74
ENSMUSG00000098000	55
ENSMUSG00000051354	91
ENSMUSG00000004328	206
ENSMUSG00000040867	86
ENSMUSG00000074739	39
ENSMUSG00000044005	22
ENSMUSG00000045064	93
ENSMUSG00000025330	38
ENSMUSG00000055692	183
ENSMUSG00000003282	79
ENSMUSG00000026072	71
ENSMUSG00000091876	27
ENSMUSG00000042182	241
ENSMUSG00000036030	11
ENSMUSG00000027577	3
ENSMUSG00000043549	14
ENSMUSG00000083539	21
ENSMUSG00000072618	26
ENSMUSG00000042784	22
ENSMUSG00000033082	126
ENSMUSG00000071478	87
ENSMUSG00000018387	132
ENSMUSG00000078632	2
ENSMUSG00000052273	2
ENSMUSG00000026981	74
ENSMUSG00000038060	182
ENSMUSG00000049235	0
ENSMUSG00000007777	116
ENSMUSG00000025129	4
ENSMUSG00000040254	102
ENSMUSG00000054662	2
ENSMUSG00000068758	207
ENSMUSG00000028347	38
ENSMUSG00000043498	35
ENSMUSG00000026686	31
ENSMUSG00000036551	31
ENSMUSG00000080885	30
ENSMUSG00000005320	9
ENSMUSG00000026011	65
ENSMUSG00000037736	62
ENSMUSG00000074916	151
ENSMUSG00000019803	20
ENSMUSG00000032311	150
ENSMUSG00000029373	19
ENSMUSG00000036492	55
ENSMUSG00000090004	87
ENSMUSG00000021071	110
ENSMUSG00000029074	7
ENSMUSG00000091119	11
ENSMUSG00000036814	22
ENSMUSG00000029671	38
ENSMUSG00000083630	40
ENSMUSG00000015812	55
ENSMUSG00000080776	19
ENSMUSG00000091386	14
ENSMUSG00000074006	77
ENSMUSG00000090408	28
ENSMUSG00000003070	8
ENSMUSG00000031325	125
ENSMUSG00000025911	72
ENSMUSG00000108547	88
ENSMUSG00000040714	53
ENSMUSG00000082279	69
ENSMUSG00000069713	53
ENSMUSG00000074500	56
ENSMUSG00000025407	126
ENSMUSG00000058056	96
ENSMUSG00000025268	86
ENSMUSG00000076578	13
ENSMUSG00000054252	42
ENSMUSG00000024757	136
ENSMUSG00000038801	0
ENSMUSG00000078588	9
ENSMUSG00000071347	10
ENSMUSG00000027584	9
ENSMUSG00000078722	10
ENSMUSG00000094029	35
ENSMUSG00000078350	86
ENSMUSG00000022053	9
ENSMUSG00000070777	82
ENSMUSG00000033287	27
ENSMUSG00000090958	66
ENSMUSG00000039330	25
ENSMUSG00000063157	39
ENSMUSG00000071424	18
ENSMUSG00000042826	59
ENSMUSG00000060811	15
ENSMUSG00000022883	46
ENSMUSG00000022629	5
ENSMUSG00000041857	105
ENSMUSG00000107383	34
ENSMUSG00000040502	64
ENSMUSG00000019852	7
ENSMUSG00000020940	15
ENSMUSG00000020317	12
ENSMUSG00000037411	57
ENSMUSG00000002930	9
ENSMUSG00000047363	33
ENSMUSG00000103600	76
ENSMUSG00000091507	88
ENSMUSG00000096726	13
ENSMUSG00000029797	133
ENSMUSG00000051985	4
ENSMUSG00000026153	65
ENSMUSG00000022582	10
ENSMUSG00000040896	9
ENSMUSG00000041482	55
ENSMUSG00000031452	22
ENSMUSG00000031883	51
ENSMUSG00000034209	16
ENSMUSG00000080873	49
ENSMUSG00000102232	78
ENSMUSG00000068323	10
ENSMUSG00000094091	47
ENSMUSG00000021720	45
ENSMUSG00000029095	62
ENSMUSG00000081620	50
ENSMUSG00000000385	54
ENSMUSG00000109163	2
ENSMUSG00000026587	49
ENSMUSG00000024793	64
ENSMUSG00000020961	130
ENSMUSG00000071303	11
ENSMUSG00000044352	36
ENSMUSG00000082986	69
ENSMUSG00000070979	22
ENSMUSG00000018570	66
ENSMUSG00000058248	11
ENSMUSG00000025608	68
ENSMUSG00000041624	26
ENSMUSG00000010830	71
ENSMUSG00000083087	17
ENSMUSG00000028699	50
